MasterID DateMean
HGDP01243 0
HGDP01299 0
HGDP00845 0
HGDP00994 0
HGDP01283 0
HGDP00993 0
HGDP00918 0
HGDP00985 0
HGDP00910 0
HGDP00135 0
HGDP00214 0
HGDP00655 0
HGDP01096 0
HGDP00472 0
HGDP00450 0
HGDP00905 0
HGDP01298 0
HGDP00715 0
HGDP00711 0
HGDP00103 0
HGDP00359 0
HGDP00788 0
HGDP00136 0
HGDP00541 0
HGDP01285 0
HGDP00491 0
HGDP00105 0
HGDP00127 0
HGDP00547 0
HGDP00463 0
HGDP00703 0
HGDP00580 0
HGDP00130 0
HGDP00167 0
HGDP00576 0
HGDP01385 0
HGDP00662 0
HGDP00948 0
HGDP00005 0
HGDP00163 0
HGDP00346 0
HGDP00609 0
HGDP01257 0
HGDP00608 0
HGDP00544 0
HGDP00714 0
HGDP00057 0
HGDP00213 0
HGDP00165 0
HGDP01300 0
HGDP00931 0
HGDP00466 0
HGDP00279 0
HGDP00945 0
HGDP00056 0
HGDP01050 0
HGDP00288 0
HGDP00562 0
HGDP01396 0
HGDP01009 0
HGDP01383 0
HGDP00341 0
HGDP01013 0
HGDP00543 0
HGDP00947 0
HGDP00723 0
HGDP00467 0
HGDP00545 0
HGDP00610 0
HGDP00001 0
HGDP00218 0
HGDP00933 0
HGDP00856 0
HGDP00062 0
HGDP01086 0
HGDP00710 0
HGDP01192 0
HGDP00009 0
HGDP00924 0
HGDP00550 0
HGDP00920 0
HGDP01225 0
HGDP00925 0
HGDP00938 0
HGDP00478 0
HGDP00939 0
HGDP01256 0
HGDP00724 0
HGDP00726 0
HGDP00837 0
HGDP01190 0
HGDP00555 0
HGDP01029 0
HGDP00118 0
HGDP01081 0
HGDP01415 0
HGDP01418 0
HGDP01043 0
HGDP00843 0
HGDP01419 0
HGDP00992 0
HGDP00877 0
HGDP00781 0
HGDP00926 0
HGDP00782 0
HGDP01255 0
HGDP00460 0
HGDP01245 0
HGDP01037 0
HGDP00930 0
HGDP00820 0
HGDP01214 0
HGDP00319 0
HGDP01186 0
HGDP01310 0
HGDP00821 0
HGDP00777 0
HGDP00984 0
HGDP01327 0
HGDP01099 0
HGDP01416 0
HGDP00972 0
HGDP01313 0
HGDP00813 0
HGDP00814 0
HGDP00971 0
HGDP01296 0
HGDP01330 0
HGDP00812 0
HGDP01213 0
HGDP01340 0
HGDP00811 0
HGDP01033 0
HGDP01090 0
HGDP01021 0
HGDP01289 0
HGDP01023 0
HGDP00917 0
HGDP00776 0
HGDP00774 0
HGDP00815 0
HGDP00779 0
HGDP00818 0
HGDP00784 0
HGDP01318 0
HGDP01100 0
HGDP01290 0
HGDP00975 0
HGDP00974 0
HGDP01196 0
HGDP00786 0
HGDP01181 0
HGDP01354 0
HGDP01294 0
HGDP01352 0
HGDP01348 0
HGDP01322 0
HGDP00977 0
HGDP00780 0
HGDP01287 0
HGDP01292 0
HGDP00976 0
HGDP01224 0
HGDP01184 0
HGDP01334 0
HGDP01321 0
HGDP01101 0
HGDP01353 0
HGDP00817 0
HGDP01180 0
HGDP01195 0
HGDP01341 0
HG01804 0
HGDP01311 0
HGDP01193 0
HGDP01104 0
HGDP01187 0
HGDP01347 0
HGDP01197 0
HGDP01349 0
HGDP01351 0
HGDP01328 0
HGDP01295 0
HGDP01288 0
HGDP01329 0
HGDP00747 0
HGDP01293 0
HGDP00973 0
HGDP00762 0
HGDP01185 0
HGDP01331 0
HGDP01103 0
HGDP01317 0
HGDP01346 0
HGDP01342 0
HGDP01238 0
HGDP01326 0
HGDP01356 0
HGDP00958 0
HGDP01247 0
HGDP00766 0
HGDP01233 0
HGDP01207 0
HGDP01336 0
HGDP00819 0
HGDP00382 0
HGDP00946 0
HGDP01332 0
HGDP01337 0
HGDP01222 0
HGDP01291 0
HGDP01183 0
HGDP00822 0
HGDP00755 0
HGDP00966 0
HGDP01304 0
HGDP00716 0
HGDP01182 0
HGDP01230 0
HGDP00965 0
HGDP01194 0
HGDP00376 0
HGDP00364 0
HGDP00954 0
HGDP01234 0
HGDP00712 0
HGDP00962 0
HGDP00754 0
HGDP01232 0
HGDP01102 0
HGDP01204 0
HGDP00100 0
HGDP01303 0
HGDP01206 0
HGDP00772 0
HGDP00099 0
HGDP00371 0
HGDP00758 0
HGDP00765 0
HGDP00750 0
HGDP01229 0
HGDP01237 0
HGDP00756 0
HGDP00751 0
HGDP00828 0
HGDP00108 0
HGDP00115 0
HGDP00790 0
HGDP00109 0
HGDP00963 0
HGDP00356 0
HGDP00392 0
HGDP01221 0
HGDP00953 0
HGDP01209 0
HGDP00950 0
HGDP00719 0
HGDP00104 0
HGDP01249 0
HGDP01218 0
HGDP01251 0
HGDP00960 0
HGDP00964 0
HGDP00771 0
HGDP00957 0
HGDP00968 0
HGDP01220 0
HGDP01212 0
HGDP00761 0
HGDP01205 0
HGDP00351 0
HGDP00372 0
HGDP01241 0
HGDP00760 0
HGDP00961 0
HGDP00769 0
HGDP00757 0
HGDP00952 0
HGDP00721 0
HGDP00021 0
HGDP01231 0
HGDP00969 0
HGDP00039 0
HGDP00764 0
HGDP01305 0
HGDP00060 0
HGDP00035 0
HGDP00791 0
HGDP00234 0
HGDP01227 0
HGDP01236 0
HGDP00110 0
HGDP00173 0
HGDP00955 0
HGDP00106 0
HGDP00285 0
HGDP00047 0
HGDP00049 0
HGDP00031 0
HGDP00438 0
HGDP00199 0
HGDP00313 0
HGDP00066 0
HGDP00239 0
HGDP00013 0
HGDP00323 0
HGDP00070 0
HGDP00262 0
HGDP00224 0
HGDP00304 0
HGDP00098 0
HGDP00043 0
HGDP00181 0
HGDP00247 0
HGDP01361 0
HGDP00445 0
HGDP00423 0
HGDP00189 0
HGDP00243 0
HGDP00033 0
HGDP00011 0
HGDP00210 0
HGDP00082 0
HGDP00258 0
HGDP00315 0
HGDP00052 0
HGDP00074 0
HGDP00185 0
HGDP00072 0
HGDP00192 0
HGDP00244 0
HGDP00277 0
HGDP00412 0
HGDP00092 0
HGDP01358 0
HGDP00228 0
HGDP00264 0
HGDP00290 0
HGDP00330 0
HGDP00003 0
HGDP01359 0
HGDP00417 0
HGDP00025 0
HGDP00139 0
HGDP00536 0
HGDP00539 0
HGDP00205 0
HGDP00183 0
HGDP00402 0
HGDP00169 0
HGDP00080 0
HGDP00096 0
HGDP00015 0
HGDP00141 0
HGDP00879 0
HGDP00086 0
HGDP00298 0
HGDP00146 0
HGDP00251 0
HGDP00902 0
HGDP00150 0
HGDP00226 0
HGDP00309 0
HGDP00153 0
HGDP00519 0
HGDP00512 0
HGDP00088 0
HGDP00145 0
HGDP01357 0
HGDP00134 0
HGDP00137 0
HGDP00201 0
HGDP00880 0
HGDP00513 0
HGDP00900 0
HGDP00898 0
HGDP00527 0
HGDP01363 0
HGDP00524 0
HGDP00511 0
HGDP00154 0
HGDP01404 0
HGDP00143 0
HGDP01384 0
HGDP00899 0
HGDP00901 0
HGDP00177 0
HGDP00886 0
HGDP00078 0
HGDP01388 0
HGDP01360 0
HGDP00520 0
HGDP00149 0
HGDP00522 0
HGDP00535 0
HGDP00523 0
HGDP00518 0
HGDP00158 0
HGDP00094 0
HGDP00531 0
HGDP00537 0
HGDP00528 0
HGDP00151 0
HGDP00516 0
HGDP00895 0
HGDP00133 0
HGDP00891 0
HGDP00076 0
HGDP01362 0
HGDP00529 0
HGDP00883 0
HGDP00515 0
HGDP00140 0
HGDP00882 0
HGDP00538 0
HGDP01400 0
HGDP00148 0
HGDP00155 0
HGDP01398 0
HGDP00131 0
HGDP01382 0
HGDP00144 0
HGDP00884 0
HGDP01376 0
HGDP00889 0
HGDP01397 0
HGDP00896 0
HGDP01386 0
HGDP00525 0
HGDP00890 0
HGDP01403 0
HGDP00893 0
HGDP00897 0
HGDP00517 0
HGDP00799 0
HGDP00885 0
HGDP00161 0
HGDP00892 0
HGDP00888 0
HGDP01074 0
HGDP00881 0
HGDP00671 0
HGDP00514 0
HGDP01157 0
HGDP00894 0
HGDP01164 0
HGDP01156 0
HGDP00561 0
HGDP01073 0
HGDP00563 0
HGDP01399 0
HGDP00797 0
HGDP01375 0
HGDP01065 0
HGDP00572 0
HGDP00573 0
HGDP01066 0
HGDP00808 0
HGDP00583 0
HGDP01166 0
HGDP00807 0
HGDP01387 0
HGDP01367 0
HGDP00534 0
HGDP00670 0
HGDP00582 0
HGDP00579 0
HGDP00649 0
HGDP00651 0
HGDP00691 0
HGDP01071 0
HGDP00700 0
HGDP00590 0
HGDP00668 0
HGDP00632 0
HGDP00675 0
HGDP00803 0
HGDP00575 0
HGDP00794 0
HGDP01173 0
HGDP00565 0
HGDP00741 0
HGDP00674 0
HGDP01068 0
HGDP00646 0
HGDP00122 0
HGDP00248 0
HGDP00254 0
HGDP00179 0
HGDP00241 0
HGDP01075 0
HGDP00581 0
HGDP00045 0
HGDP00578 0
HGDP01366 0
HGDP01070 0
HGDP00868 0
HGDP00970 0
HGDP00631 0
HGDP00870 0
HGDP00546 0
HGDP00661 0
HGDP00682 0
HGDP00653 0
HGDP00129 0
HGDP00604 0
HGDP00684 0
HGDP00639 0
HGDP00620 0
HGDP00800 0
HGDP01171 0
HGDP01169 0
HGDP00802 0
HGDP00566 0
HGDP01149 0
HGDP00626 0
HGDP00102 0
HGDP00767 0
HGDP00326 0
HGDP00120 0
HGDP00175 0
HGDP00333 0
HGDP01155 0
HGDP00667 0
HGDP00863 0
HGDP00588 0
HGDP00556 0
HGDP00787 0
HGDP00858 0
HGDP01001 0
HGDP01161 0
HGDP01063 0
HGDP00912 0
HGDP00595 0
HGDP00621 0
HGDP00623 0
HGDP01269 0
HGDP00685 0
HGDP01067 0
HGDP01167 0
HGDP01069 0
HGDP00696 0
HGDP00687 0
HGDP00121 0
HGDP00388 0
HGDP01248 0
HGDP00698 0
HGDP00037 0
HGDP00307 0
HGDP00407 0
HGDP00259 0
HGDP00571 0
HGDP00873 0
HGDP00663 0
HGDP01041 0
HGDP00999 0
HGDP00704 0
HGDP01277 0
HGDP01152 0
HGDP00708 0
HGDP00869 0
HGDP00909 0
HGDP00641 0
HGDP00591 0
HGDP00643 0
HGDP00676 0
HGDP01369 0
HGDP00640 0
HGDP00810 0
HGDP00673 0
HGDP01379 0
HGDP00577 0
HGDP00686 0
HGDP00614 0
HGDP00732 0
HGDP01268 0
HGDP00054 0
HGDP00191 0
HGDP00311 0
HGDP00669 0
HGDP01072 0
HGDP01162 0
HGDP00995 0
HGDP00876 0
HGDP00854 0
HGDP00875 0
HGDP01056 0
HGDP00752 0
HGDP01058 0
HGDP00753 0
HGDP00832 0
HGDP00727 0
HGDP00679 0
HGDP00688 0
HGDP01260 0
HGDP00635 0
HGDP00672 0
HGDP01378 0
HGDP00557 0
HGDP00678 0
HGDP01254 0
HGDP01217 0
HGDP00638 0
HGDP00618 0
HGDP00949 0
HGDP00759 0
HGDP00230 0
HGDP00068 0
HGDP00029 0
HGDP00553 0
HGDP00615 0
HGDP01309 0
HGDP01060 0
HGDP00628 0
HGDP00859 0
HGDP01053 0
HGDP01027 0
HGDP00805 0
HGDP00872 0
HGDP00594 0
HGDP00624 0
HGDP00598 0
HGDP00647 0
HGDP00735 0
HGDP00699 0
HGDP00602 0
HGDP00586 0
HGDP00648 0
HGDP01239 0
HGDP00690 0
HGDP00017 0
HGDP01270 0
HGDP00444 0
HGDP00197 0
HGDP00560 0
HGDP01059 0
HGDP00849 0
HGDP01276 0
HGDP01262 0
HGDP00906 0
HGDP00625 0
HGDP01282 0
HGDP01373 0
HGDP00607 0
HGDP00683 0
HGDP00738 0
HGDP00739 0
HGDP00629 0
HGDP00746 0
HGDP00619 0
HGDP00636 0
HGDP00574 0
HGDP01370 0
HGDP01077 0
HGDP00587 0
HGDP00599 0
HGDP01174 0
HGDP00637 0
HGDP00677 0
HGDP00748 0
HGDP00171 0
HGDP00041 0
HGDP00023 0
HGDP01372 0
HGDP01151 0
HGDP00558 0
HGDP01275 0
HGDP00454 0
HGDP00860 0
HGDP00455 0
HGDP00549 0
HGDP00861 0
HGDP00551 0
HGDP00611 0
HGDP00730 0
HGDP00745 0
HGDP00564 0
HGDP01377 0
HGDP00666 0
HGDP00959 0
HGDP01271 0
HGDP00433 0
HGDP00397 0
HGDP00237 0
HGDP00806 0
HGDP01177 0
HGDP01302 0
HGDP00804 0
HGDP01019 0
HGDP01055 0
HGDP00729 0
HGDP01010 0
HGDP01014 0
HGDP00871 0
HGDP00862 0
HGDP00634 0
HGDP00693 0
HGDP00644 0
HGDP00613 0
HGDP00654 0
HGDP00734 0
HGDP00645 0
HGDP01267 0
HGDP00701 0
HGDP00733 0
HGDP00744 0
HGDP01208 0
HGDP00302 0
HGDP01380 0
HGDP00795 0
HGDP00913 0
HGDP01258 0
HGDP00864 0
HGDP01339 0
HGDP00568 0
HGDP01280 0
HGDP01261 0
HGDP00622 0
HGDP01264 0
HGDP00692 0
HGDP00736 0
HGDP00612 0
HGDP00740 0
HGDP00584 0
HGDP00600 0
HGDP00627 0
HGDP01374 0
HGDP00542 0
HGDP00559 0
HGDP00838 0
HGDP01301 0
HGDP00642 0
HGDP00694 0
HGDP01259 0
HGDP00187 0
HGDP00274 0
HGDP00281 0
HGDP01263 0
HGDP01057 0
HGDP00606 0
HGDP00601 0
HGDP00689 0
HGDP00697 0
HGDP00064 0
HGDP00222 0
HGDP00007 0
HGDP01062 0
HGDP00567 0
HGDP00967 0
HGDP00206 0
HGDP00865 0
HGDP00731 0
HGDP00664 0
HGDP01266 0
HGDP01265 0
HGDP00630 0
HGDP01064 0
HGDP01272 0
HGDP01279 0
HGDP00680 0
HGDP00521 0
HGDP01284 0
HGDP00456 0
HGDP00778 0
HGDP00927 0
HGDP00998 0
HGDP01307 0
HGDP00665 0
HGDP01079 0
HGDP01078 0
HGDP01323 0
HGDP00616 0
HGDP00725 0
HGDP01338 0
HGDP01333 0
HGDP00449 0
HGDP00476 0
HGDP00027 0
HGDP01345 0
HGDP00548 0
HGDP01402 0
HGDP00737 0
HGDP00232 0
HGDP01246 0
HGDP00773 0
HGDP00749 0
HGDP00597 0
HGDP01198 0
HGDP00058 0
HGDP00785 0
HGDP00903 0
HGDP00540 0
HGDP01098 0
HGDP00706 0
HGDP01253 0
HGDP00569 0
HGDP01240 0
HGDP01315 0
HGDP00160 0
HGDP01364 0
HGDP01032 0
HGDP01153 0
HGDP00932 0
HGDP01047 0
HGDP00338 0
HGDP00846 0
HGDP00991 0
HGDP00936 0
HGDP01274 0
HGDP01030 0
HGDP00660 0
HGDP00216 0
HGDP00656 0
HGDP01076 0
HGDP01286 0
HGDP01044 0
HGDP01242 0
HGDP01417 0
HGDP00956 0
HGDP01320 0
HGDP01179 0
HGDP00124 0
HGDP01034 0
HGDP01414 0
HGDP01308 0
HGDP00090 0
HGDP00195 0
HGDP01188 0
HGDP01250 0
HGDP00474 0
HGDP01199 0
HGDP01018 0
HGDP00650 0
HGDP00157 0
HGDP00286 0
HGDP01036 0
HGDP00526 0
HGDP00717 0
HGDP00783 0
HGDP01401 0
HGDP01365 0
HGDP00722 0
HGDP00887 0
HGDP01335 0
HGDP01306 0
HGDP00982 0
HGDP00987 0
HGDP00951 0
HGDP00713 0
HGDP00775 0
HGDP01172 0
HGDP00533 0
HGDP01163 0
HGDP01035 0
HGDP01215 0
HGDP00428 0
HGDP00552 0
HGDP01350 0
HGDP00855 0
HGDP01015 0
HGDP00852 0
HGDP01314 0
HGDP00702 0
HGDP00208 0
HGDP01095 0
HGDP01012 0
HGDP01223 0
HGDP01228 0
HGDP01168 0
HGDP00554 0
HGDP00125 0
HGDP01028 0
HGDP01297 0
HGDP01191 0
HGDP00328 0
HGDP00019 0
HGDP00461 0
HGDP01312 0
HGDP00915 0
HGDP00928 0
HGDP00530 0
HGDP00857 0
HGDP00457 0
HGDP01355 0
HGDP01211 0
HGDP00798 0
HGDP01203 0
HGDP00796 0
AED106 1455
AED1108 1469
AED1119 1430
AED1135b 1445
AED125b 1498
AED204 1455
AED249 1455
AED432b 1445
AED513 1525
AED92b 1455
AEHIb 1503
Alh10 1477
Alh1 1500
Alh2 1529
Alh3a 1491
BIM33 1475
BIM37b 1350
FN2 1650
Ker1 1604
I0564 1467
I0566 1482
Pr10 2200
Pr4 2200
STR220c 1445
STR228 1471
STR241 1455
STR248b 1405
STR266b 1430
STR300b 1430
STR310 1430
STR316b 1455
STR328c 1497
STR355c 1430
STR360c 1430
STR393b 1455
STR480 1430
STR486 1455
STR491 1430
STR502b 1364
STR535 1483
Vim2b 1400
I1583 8273
I1583 8273
I5319 725
I5319 725
I11300 5050
I11301 5050
I11306 4900
I11304 4900
I11305 4900
I11303 4900
I10771 3550
I10769 3450
I11601 5050
I10770 3450
I11614 4650
I11604 4750
I11592 4650
I10768 3500
I11605 4750
I11599 5050
I8134 6100
I8351 1630
I11912 4250
I10411 4200
I10373 3200
I10372 3198
I10427 1755
I10410 3750
I10409 4113
I10371 3100
I4064 6718
I11041 4015
I11026 3400
I10554 3122
I10892 950
I11027 3526
I11042 4225
I11028 5099
I10866 1947
I10895 1038
I10865 1800
I10552 3234
I11040 3850
I10899 24450
I11025 3400
I10553 3110
I10897 828
I11039 4188
I10551 4450
I10854 908
I10565 4726
I10759 650
I10564 4850
I10851 1006
I10852 908
I10853 876
I12030 1400
I12031 1350
I12032 1350
I12147 3052
I12029 1350
I12033 1350
I12034 1350
Cuncaicha15-04 3316
LAR001 6555
LAR002 6790
MOS001 5809
DA136 2300
523a 100
Ala1 300
B-03 2700
B-04 2700
CH-01 1469
CK-03 667
CK-09 400
CK-10 625
CK-13 4842
CR-01 1017
CT-01 424
CT-02 400
LU-01 625
LU-02 625
LU-03 625
LU-05 625
LU-06 625
MX-01 2700
NC 1336
PS-02 1550
PS-03 1456
PS-04 1550
PS-06 1454
PS-07 1447
PS-09 1550
PS-17 1550
PS-18 1550
PS-23 1550
PS-26 1550
PS-34 1550
SC-01 950
SC-02 950
SC-03 968
SC-04 799
SC-05 1011
SC-06 950
SC-07 950
SM-01 606
SM-02 722
SN-01 3150
SN-03 1588
SN-04 4842
SN-09 3150
SN-10 3150
SN-11 1087
SN-12 1209
SN-13 796
SN-15 1762
SN-16 3150
SN-17 5164
SN-20 4875
SN-25 4378
SN-31 4875
SN-32 5109
SN-37 4875
SN-38 3150
SN-39 4875
SN-41 4875
SN-43 2635
SN-44 5390
SN-45 4875
SN-48 4875
I15690 1467
SN-51 1478
SN-52 919
SN-53 737
SN-54 4409
SN-55 4875
SN-56 4875
SN-57 4875
SN-58 4875
SN-59 5053
SN-60 4409
US-14 334
I11249 5050
I11501 5164
I11248 5050
I11112 4850
I11519 3400
I12171 2608
I11527 3943
I12163 1350
I11526 4079
I12173 2550
I11531 4937
I12164 1350
I11521 3400
I11520 3497
I12162 1350
I11752 4650
I10523 2850
I11732 4921
I11735 4328
I11736 5021
I11734 4918
I11737 4046
I2657 5814
I2407 4955
BOT.1 7950
IAM.3 7210
IAM.6 7098
IAM.7 6871
KEB.4 5650
KEB.6 5650
TOR.11 6896
TOR.6 6900
TOR.7 6900
TOR.8 6900
VAD001 3641
VAD002 3650
VAD003 3650
VAD004 3650
VAD005 3590
EHU001 4121
EHU002 4367
IPK12 858
IPK13 1211
IPY08 1000
vik_2072 973
vik_84001 964
vik_84005 900
vik_84035 1061
vik_97002 900
vik_97026 900
vik_97029 900
vik_bns023 900
vik_grt035 994
vik_grt036 870
vik_gtm021 900
vik_gtm127 900
vik_KAL006 900
vik_kal009 900
vik_kls001 900
vik_nuf002 900
vik_stg020 900
vik_stg021 919
vik_stg026 1018
vik_urm035 863
vik_urm045 900
vik_urm160 798
vik_urm161 857
I11974 11885
I11565 1450
I12364 770
I12366 100
I12357 330
I12365 740
I12359 590
I12361 420
I12355 1490
I12376 2370
I12360 400
I12363 380
I12367 700
I12941 160
I12980 2850
I12988 2850
I12976 3332
I12967 660
I12982 2850
I12981 2850
I12968 2850
I12969 3001
I12975 3110
I12955 3824
I12987 2850
I12960 3332
I12970 2286
I12943 180
I12971 2849
I12957 4462
I12977 4822
I12972 3347
I12956 2326
I12978 4472
I12973 3226
I12958 3483
I12984 2850
I12942 60
I12985 2850
I12979 2850
I12470 2850
I12448 2850
I12485 5050
I12451 2850
I12456 2850
I12471 2850
I12463 2850
I12455 2850
I12464 2850
I12499 3369
I12477 2850
I12462 2850
I12457 2928
I12483 5050
I12398 2589
I12450 2751
I12478 5050
I12487 5050
I12475 2850
I12394 1466
I12465 2850
I12466 2850
I12482 5050
I12446 2850
I12481 5050
I12445 2850
I12480 5050
I12460 2850
I12453 2850
I12486 5050
I12447 2850
I12461 2850
I12454 2850
I12458 2850
I12459 2850
I12444 2850
I12479 5050
I12473 2850
I12410 2375
I13208 660
I13174 3410
I13224 2850
I13190 711
I13195 601
I13203 750
I13173 3722
I13175 1483
I13201 598
I13196 679
I13222 2850
I13180 4862
I13189 753
I13223 2850
I13227 2850
I13226 2911
I13221 2850
I13220 2850
I13219 2850
I13199 534
I13192 688
I13206 516
I13204 525
I13207 525
I13178 2923
I13228 2850
I13198 483
I12294 1958
I12208 3250
I12209 3250
I12257 2000
I12260 2051
I12292 2036
I12293 2000
I12514 854
I12391 1009
I12381 604
I12516 937
I12379 324
I12384 1680
I12515 750
I12878 2360
I12879 2429
I13559 750
I13560 663
I12877 2400
I12855 3775
I12809 3775
I13558 599
I12356 280
I11697 7500
I11696 7528
I12561 2550
I12576 950
I12560 2550
I13472 602
I13504 2368
I13505 3001
I12640 2550
I12641 2599
I12648 750
I12646 750
I12649 750
I12647 750
I11892 603
I12645 750
I12642 2443
I12650 750
I12644 750
I12643 2553
Denisova11 98700
Anzick 12712
I11902 5950
I11906 5950
I11929 6150
I11933 6150
I6188 2400
I3878 3216
I12341 1150
I12344 1150
I12347 1150
I12350 1150
I13766 3208
I13767 3198
I13763 1930
AV1 1360
AV2 1348
CL102 1345
CL110 1345
CL121 1345
CL145 1345
CL146 1345
CL151 1345
CL23 1345
CL25 1345
CL30 1345
CL31 1345
CL36 1345
CL38 1345
CL47 1345
CL49 1345
CL53 1345
CL57 1345
CL63 1345
CL83 1345
CL84 1345
CL87 1345
CL92 1345
CL93 1345
CL94 1345
CL97 1345
SZ12 1442
SZ13 1462
SZ14 1442
SZ16 1442
SZ18 1442
SZ19 1456
SZ20 1442
SZ22 1442
SZ23 1442
SZ24 1442
SZ25 1442
SZ27 1467
SZ28 1442
SZ30 1442
SZ31 1442
SZ32 1442
SZ35 1442
SZ37 1430
SZ38 1442
SZ40 1442
SZ41 1442
SZ42 1442
SZ44 1442
SZ6 1442
SZ7 1442
SZ8 1442
SZ9 1442
SZ11 1442
SZ15 1442
SZ1 3850
SZ2 1442
SZ36 1442
SZ3 1442
SZ43 1393
SZ45 1442
SZ4 1442
SZ5 1442
IK002 2782
In661 1827
In662 2161
JHF05.SG 0
JHM06.SG 0
La364 2987
La368 7872
La727 2328
La898 5951
Ma554 432
Ma555 378
Ma911 4303
Ma912 2459
Phl534 1783
Th519 1659
Th521 1666
Th530 1646
Th531 1585
Th519 1659
Vt719 219
Vt777 2271
Vt778 2648
Vt779 2237
Vt781 2242
Vt796 2138
Vt808 2248
Vt833 4168
Vt880 3950
chy001 1829
chy002 1786
cim357 2808
cim358 2822
cim359 2875
kzb001 3590
kzb002 3704
kzb003 3653
kzb004 3661
kzb005 3734
kzb006 3648
kzb007 3672
kzb008 3754
kzb009 3640
mur001 3590
mur002 3533
mur003 3721
mur004 3755
scy006 2550
scy009 2568
scy010 2606
scy011 2176
scy192 2225
scy193 2225
scy197 2225
scy300 2250
scy301 2237
scy303 2231
scy304 2213
scy305 2254
scy311 2235
scy332 1616
tem001 1725
tem002 1761
tem003 1698
I3320 2150
I3321 2150
I7427 1000
N17 3850
N18 5459
N19 5490
N20 5467
N22 6263
N25 6250
N26 6177
N27 6250
N28 6074
N31 6130
N36 6250
N38 4959
N42 6049
N44 4400
N45 4375
N47 4375
N49 4375
I14037 3306
I13738 611
I13441 950
I13737 752
I13739 614
I14173 5850
I14194 2834
I14171 5850
I14172 5850
I14176 5550
I14167 5850
I14175 5850
I14170 5850
I14169 5850
I14168 5850
I14174 5850
I13323 701
I14493 387
I13539 1315
I13538 850
I13321 750
I13540 1014
I13322 1017
I13320 850
I13541 1000
I13318 750
I13319 750
I13326 1000
I13324 850
I1584 5770
I13692 1550
I13695 1459
I13694 1550
IL2 1625
IL3 1697
IL4 1475
IL5 1658
IL7 1778
K1 3950
SMP5 6831
19651 5666
SA5832 7293
A460 5130
Aconcagua 500
AHUR_2064 10962
AHUR770c 10988
Andaman 90
Lovelock1 1935
Lovelock2 1839
Lovelock3 648
Lovelock4 1743
Sumidouro4 10174
Sumidouro5 10403
Sumidouro6 10124
Sumidouro7 10232
Sumidouro8 9816
TrailCreek 9005
I12533 4011
I8759 2693
I8904 4200
I8930 4450
I10758 666
I12534 3958
I12575 950
I8901 1009
I8923 2508
I8931 4450
I13762 2051
I6348 3632
I11698 7520
I13982 2150
I13977 1924
I13983 2150
I14678 4247
I14308 6714
I13970 1950
I14676 4053
I13979 2409
I14307 6725
I13978 2273
I13972 1647
I13980 2587
I14677 4329
I14675 4021
I13981 2566
I14922 1003
I14921 679
I14920 938
I14923 603
I13959 3339
I13883 2859
I13884 4351
I13885 3216
I13882 3234
I13886 4003
I13957 4625
I13964 3350
I13965 2270
I13887 4032
I13963 2829
I14926 1550
I14925 1550
I14875 1073
I14879 651
I14933 1550
I14880 589
I14928 1550
I14931 1550
I14930 1550
I14878 795
I14929 1550
I15587 825
I14881 597
I14934 1550
I14876 624
I14882 635
I14927 1550
I14937 1550
I14883 588
I15682 1125
I14772 5625
I14773 5625
I14774 5625
I14771 5625
I7805 3860
I14009 750
I13721 3169
I14000 7480
I16122 5850
I16170 3337
I16178 702
I16173 700
I16175 675
I16176 694
I16165 5671
I16181 675
I16172 875
I16174 894
I16163 2576
I16180 862
I16183 5164
I16168 5807
I16166 5746
I16169 4177
I16121 5850
I16164 4415
I16171 1125
I15109 510
I15051 852
I15108 512
I15112 702
I15106 702
I15082 673
I15111 607
I15107 604
I15081 859
I15105 706
I14990 697
I15050 849
I15667 516
I15674 625
I15594 875
I15597 1175
I15596 1125
I15600 1217
I15679 974
I15599 1125
I15666 825
I15593 974
I15590 875
I15678 970
I15591 615
I15676 464
I15668 597
I15677 855
I15602 1175
I15675 1125
I15665 723
I15671 1125
I15601 1228
I15604 875
I15592 859
I15598 875
I15595 1286
I15943 5723
I15971 679
I15941 4196
I15947 5575
I15976 1112
I15942 4297
I15964 1125
I15945 5825
I15977 1002
I15965 1125
I15968 930
I15962 517
I15972 536
I15970 875
I15969 995
I15946 5968
I15939 3500
I15966 768
I15978 959
I15975 850
I15940 4203
I15963 1218
MS10614 2217
ARS001 2880
ARS002 3055
ARS003 3247
ARS004 2983
ARS005 3038
ARS006 3003
ARS007 3172
ARS008 3173
ARS009 2900
ARS011 3081
ARS012 3229
ARS013 3279
ARS014 3234
ARS015 3255
ARS016 3389
ARS017 3256
ARS018 2951
ARS024 3171
ARS025 3263
ARS026 2957
BAL003 11908
BAL051 13015
CHA001_merged 7127
CHA002 7127
CHA003 7075
CHA004 6420
CMS001 8067
ELT002 5753
ELT006 5809
FUC003 7019
BAJ001 8850
KFH2 9591
ZBC 15411
ZHAG 9900
ZHAJ 9900
ZHJ 10190
ZKO 9900
ZMOJ 9900
Goyet_final 42436
Les_Cottes_final 42846
Mezmaiskaya1 65000
Mezmaiskaya2_final 43449
Spy_final 40922
VindijaG1_final 50000
Chagyrskaya 80000
I10871 7913
I10871 7913
I10873 3097
I11974 11885
I3388 4650
I3388 4650
I3949 4569
I3949 4569
I3950 4707
I3950 4707
I6714 4479
I6714 4479
I14991 614
I14994 703
I14819 5625
I16687 935
